Year,Source,Target,NbOfMention,TargetID,SourceID
2011,Lyon-INSA-ENS,Kyoto,2,622,540
2011,Lyon-INSA-ENS,NYC_Software,2,651,540
2011,Lyon-INSA-ENS,Osaka,2,602,540
2011,Lyon-INSA-ENS,MIT,3,511,540
2011,METU-Ankara,Fatih_Turkey,1,541,593
2011,METU-Ankara,Uppsala-Sweden,1,592,593
2011,METU-Ankara,Berkeley,1,641,593
2011,METU-Ankara,Groningen,3,607,593
2011,METU-Ankara,Lethbridge,1,542,593
2011,METU-Ankara,WashU,1,552,593
2011,METU-Ankara,MIT,1,511,593
2011,METU-BIN_Ankara,METU-Ankara,5,593,536
2011,METU-BIN_Ankara,Uppsala-Sweden,2,592,536
2011,METU-BIN_Ankara,MIT,1,511,536
2011,METU-BIN_Ankara,Penn,1,548,536
2011,Michigan,MIT,1,511,618
2011,Minnesota,UCSF,1,644,632
2011,Missouri_Miners,Brown-Stanford,2,656,621
2011,Missouri_Miners,EPF-Lausanne,1,613,621
2011,Missouri_Miners,Harvard,1,615,621
2011,MIT,BU_Wellesley_Software,3,577,511
2011,MIT,Caltech,4,620,511
2011,MIT,Berkeley,1,641,511
2011,MIT,Harvard,1,615,511
2011,MIT,Washington,1,590,511
2011,MIT,Yale,1,652,511
2011,NCTU_Formosa,Harvard,2,615,539
2011,NCTU_Formosa,Edinburgh,1,523,539
2011,NCTU_Formosa,MIT,2,511,539
2011,NCTU_Formosa,Cambridge,2,638,539
2011,Nevada,UNIPV-Pavia,3,516,558
2011,Nevada,MIT,3,511,558
2011,Nevada,Utah_State,10,654,558
2011,Nevada,Cambridge,1,638,558
2011,Nevada,Brown-Stanford,1,656,558
2011,Nevada,Panama,1,653,558
2011,Nevada,Washington,2,590,558
2011,Northwestern,MIT,2,511,575
2011,Northwestern,Cambridge,1,638,575
2011,Northwestern,Valencia,1,565,575
2011,NTNU_Trondheim,Amsterdam,1,538,639
2011,NTNU_Trondheim,Berkeley,1,641,639
2011,NTNU_Trondheim,MIT,3,511,639
2011,NTNU_Trondheim,Penn,1,548,639
2011,NYC_Software,Cornell,5,597,651
2011,NYC_Software,NYC_Wetware,4,650,651
2011,NYC_Software,Columbia-Cooper,2,643,651
2011,NYC_Software,Cambridge,2,638,651
2011,NYC_Wetware,Cornell,9,597,650
2011,NYC_Wetware,Penn,4,548,650
2011,NYC_Wetware,Penn_State,3,648,650
2011,NYC_Wetware,Cambridge,1,638,650
2011,NYC_Wetware,NYC_Software,2,651,650
2011,NYMU-Taipei,Warsaw,4,528,624
2011,NYMU-Taipei,MIT,2,511,624
2011,NYMU-Taipei,Penn,1,548,624
2011,NYMU-Taipei,Duke,1,655,624
2011,NYMU-Taipei,Tianjin,2,563,624
2011,NYMU-Taipei,Tsinghua,3,533,624
2011,NYMU-Taipei,UST-Beijing,2,603,624
2011,Osaka,KIT-Kyoto,1,579,602
2011,Osaka,Kyoto,3,622,602
2011,Osaka,Cambridge,3,638,602
2011,OUC-China,MIT,3,511,594
2011,OUC-China,Minnesota,1,632,594
2011,Panama,MIT,2,511,653
2011,Panama,Brown-Stanford,1,656,653
2011,Panama,Cornell,1,597,653
2011,Panama,Penn,1,548,653
2011,Panama,Berkeley,1,641,653
2011,Panama,Cambridge,8,638,653
2011,Panama,Macquarie_Australia,1,646,653
2011,Panama,Rutgers,1,588,653
2011,Panama,UTP-Panama,1,672,653
2011,Panama,Valencia,1,565,653
2011,Panama,Washington,1,590,653
2011,Panama,HIT-Harbin,1,609,653
2011,Panama,TU-Delft,2,556,653
2011,Paris_Bettencourt,Grenoble,3,545,606
2011,Paris_Bettencourt,Cambridge,1,638,606
2011,Paris_Bettencourt,MIT,4,511,606
2011,Paris_Bettencourt,Berkeley,1,641,606
2011,Paris_Bettencourt,Freiburg,2,608,606
2011,Paris_Bettencourt,Tianjin,1,563,606
2011,Paris_Bettencourt,UCSF,1,644,606
2011,Paris_Bettencourt,uOttawa,1,642,606
2011,Paris_Bettencourt,UQ-Australia,1,570,606
2011,Paris_Bettencourt,Virginia,1,635,606
2011,Paris_Bettencourt,Toronto,1,601,606
2011,Paris_Bettencourt,Caltech,1,620,606
2011,Paris_Bettencourt,Dundee,1,562,606
2011,Paris_Bettencourt,Fatih_Turkey,1,541,606
2011,Paris_Bettencourt,Groningen,1,607,606
2011,Paris_Bettencourt,Harvard,1,615,606
2011,Peking_R,Peking_S,2,581,598
2011,Peking_R,UC_Davis,2,611,598
2011,Peking_R,Yale,2,652,598
2011,Peking_R,Edinburgh,2,523,598
2011,Peking_R,OUC-China,1,594,598
2011,Peking_R,Paris_Bettencourt,1,606,598
2011,Peking_R,Tsinghua,1,533,598
2011,Peking_R,Tsinghua-A,1,574,598
2011,Peking_S,MIT,1,511,581
2011,Peking_S,Edinburgh,1,523,581
2011,Peking_S,Peking_R,1,598,581
2011,Peking_S,Tsinghua,1,533,581
2011,Penn,TU-Delft,1,556,548
2011,Penn,British_Columbia,1,517,548
2011,Penn,Cornell,1,597,548
2011,Penn,Johns_Hopkins,1,530,548
2011,Penn,MIT,1,511,548
2011,Penn,Rutgers,1,588,548
2011,Penn,Toronto,1,601,548
2011,Penn,Cambridge,2,638,548
2011,Penn,Washington,1,590,548
2011,Penn,Penn_State,19,648,548
2011,Penn,Freiburg,1,608,548
2011,Penn,Imperial_College_London,2,515,548
2011,Penn,NYC_Wetware,1,650,548
2011,Penn,Sevilla,1,514,548
2011,Penn_State,Penn,45,548,648
2011,Penn_State,Freiburg,1,608,648
2011,Penn_State,Imperial_College_London,2,515,648
2011,Penn_State,NYC_Wetware,1,650,648
2011,Penn_State,Sevilla,1,514,648
2011,Potsdam_Bioware,Freiburg,8,608,627
2011,Potsdam_Bioware,Northwestern,1,575,627
2011,Potsdam_Bioware,MIT,3,511,627
2011,Potsdam_Bioware,Amsterdam,4,538,627
2011,Potsdam_Bioware,Warsaw,1,528,627
2011,Potsdam_Bioware,Cambridge,2,638,627
2011,Queens_Canada,MIT,3,511,631
2011,Queens_Canada,Cambridge,2,638,631
2011,Queens_Canada,UCSF,1,644,631
2011,Queens_Canada,Alberta,2,612,631
2011,Queens_Canada,Calgary,1,640,631
2011,Queens_Canada,Debrecen_Hungary,1,626,631
2011,Queens_Canada,Lethbridge,1,542,631
2011,Queens_Canada,TU-Delft,1,556,631
2011,Queens_Canada,UNAM-Genomics_Mexico,1,535,631
2011,Queens_Canada,Washington,1,590,631
2011,Queens_Canada,Kyoto,2,622,631
2011,Rutgers,Cambridge,3,638,588
2011,Rutgers,EPF-Lausanne,3,613,588
2011,Rutgers,ETH_Zurich,1,625,588
2011,Rutgers,UNAM-Genomics_Mexico,1,535,588
2011,Rutgers,TU-Delft,1,556,588
2011,Sevilla,MIT,1,511,514
2011,Sevilla,Cambridge,1,638,514
2011,Sevilla,Penn,1,548,514
2011,Sevilla,Panama,1,653,514
2011,SJTU-BioX-Shanghai,Caltech,1,620,567
2011,SJTU-BioX-Shanghai,MIT,1,511,567
2011,SouthBend-Mishawaka-HS,SouthBend-Mishawaka-HS-2,17,675,663
2011,SouthBend-Mishawaka-HS,Alberta,2,612,663
2011,SouthBend-Mishawaka-HS,MIT,3,511,663
2011,SouthBend-Mishawaka-HS,Cambridge,1,638,663
2011,SouthBend-Mishawaka-HS,Penn,1,548,663
2011,SouthBend-Mishawaka-HS-2,SouthBend-Mishawaka-HS,9,663,675
2011,SouthBend-Mishawaka-HS-2,Alberta,1,612,675
2011,SouthBend-Mishawaka-HS-2,MIT,2,511,675
2011,SouthBend-Mishawaka-HS-2,Cambridge,1,638,675
2011,SouthBend-Mishawaka-HS-2,Penn,1,548,675
2011,St_Andrews,Dundee,5,562,628
2011,St_Andrews,Glasgow,2,660,628
2011,St_Andrews,Berkeley,2,641,628
2011,St_Andrews,Cambridge,2,638,628
2011,St_Andrews,Edinburgh,1,523,628
2011,St_Andrews,MIT,2,511,628
2011,St_Andrews,Virginia,1,635,628
2011,St_Andrews,British_Columbia,1,517,628
2011,St_Andrews,Johns_Hopkins,1,530,628
2011,SYSU-China,MIT,20,511,629
2011,SYSU-China,HokkaidoU_Japan,1,547,629
2011,Tec-Monterrey,Cambridge,2,638,633
2011,Tec-Monterrey,Harvard,1,615,633
2011,Tec-Monterrey,ITESM_Mexico,3,587,633
2011,Tec-Monterrey,MIT,2,511,633
2011,Tec-Monterrey,UNAM-Genomics_Mexico,1,535,633
2011,Tec-Monterrey,Yale,1,652,633
2011,Tec-Monterrey,British_Columbia,1,517,633
2011,Tec-Monterrey,UANL_Mty-Mexico,1,566,633
2011,Tec-Monterrey,Penn,2,548,633
2011,Tec-Monterrey,Penn_State,2,648,633
2011,Tec-Monterrey,Arizona_State,1,578,633
2011,Tec-Monterrey,Cornell,1,597,633
2011,Tianjin,Peking_S,8,581,563
2011,Tokyo-NoKoGen,Groningen,1,607,519
2011,Tokyo_Metropolitan,Kyoto,1,622,543
2011,Tokyo_Tech,Tokyo_Metropolitan,1,543,649
2011,Tokyo_Tech,Osaka,1,602,649
2011,Tsinghua,Tsinghua-A,37,574,533
2011,Tsinghua,MIT,1,511,533
2011,Tsinghua,NYMU-Taipei,1,624,533
2011,Tsinghua,Penn,2,548,533
2011,Tsinghua,UCSF,1,644,533
2011,Tsinghua,Michigan,1,618,533
2011,Tsinghua-A,Tsinghua,33,533,574
2011,Tsinghua-A,MIT,1,511,574
2011,TU-Delft,Berkeley,6,641,556
2011,TU-Delft,Brown-Stanford,3,656,556
2011,TU-Delft,Tokyo_Tech,5,649,556
2011,TU-Delft,Lyon-INSA-ENS,1,540,556
2011,TU-Delft,Michigan,2,618,556
2011,TU-Delft,ZJU-China,1,561,556
2011,TU-Delft,Amsterdam,13,538,556
2011,TU-Delft,Wageningen_UR,1,546,556
2011,TU-Delft,DTU-Denmark,2,564,556
2011,TU-Delft,MIT,2,511,556
2011,TU-Delft,Groningen,3,607,556
2011,TU_Munich,UCSF,4,644,568
2011,TU_Munich,Freiburg,3,608,568
2011,TU_Munich,Uppsala-Sweden,2,592,568
2011,TU_Munich,Edinburgh,6,523,568
2011,TU_Munich,LMU-Munich,1,549,568
2011,TU_Munich,Amsterdam,1,538,568
2011,TU_Munich,MIT,6,511,568
2011,TU_Munich,Penn,1,548,568
2011,TU_Munich,KULeuven,1,584,568
2011,TU_Munich,Cambridge,1,638,568
2011,TzuChiU_Formosa,Cornell,1,597,571
2011,TzuChiU_Formosa,Cambridge,2,638,571
2011,UANL_Mty-Mexico,TU-Delft,30,556,566
2011,UANL_Mty-Mexico,Freiburg,2,608,566
2011,UANL_Mty-Mexico,Tec-Monterrey,2,633,566
2011,UANL_Mty-Mexico,UNAM-Genomics_Mexico,1,535,566
2011,UANL_Mty-Mexico,Uppsala-Sweden,2,592,566
2011,UANL_Mty-Mexico,Wageningen_UR,1,546,566
2011,UANL_Mty-Mexico,WHU-China,1,560,566
2011,UANL_Mty-Mexico,Cornell,1,597,566
2011,UANL_Mty-Mexico,Penn,1,548,566
2011,UANL_Mty-Mexico,KULeuven,1,584,566
2011,UANL_Mty-Mexico,Alberta,1,612,566
2011,UANL_Mty-Mexico,Baltimore,1,665,566
2011,UANL_Mty-Mexico,Johns_Hopkins,1,530,566
2011,UANL_Mty-Mexico,Minnesota,1,632,566
2011,UANL_Mty-Mexico,Rutgers,1,588,566
2011,UCL_London,MIT,7,511,676
2011,UCL_London,Imperial_College_London,2,515,676
2011,UCL_London,Freiburg,1,608,676
2011,UCL_London,Edinburgh,1,523,676
2011,UCL_London,UCSF,1,644,676
2011,UCL_London,Dundee,1,562,676
2011,UCSF,Berkeley,2,641,644
2011,UCSF,MIT,2,511,644
2011,UCSF,Minnesota,1,632,644
2011,UC_Davis,MIT,5,511,611
2011,UC_Davis,TU-Delft,3,556,611
2011,UC_Davis,Groningen,2,607,611
2011,UC_Davis,Berkeley,3,641,611
2011,UC_Davis,UCSF,3,644,611
2011,UC_Davis,DTU-Denmark,1,564,611
2011,UC_Davis,DTU-Denmark-2,1,678,611
2011,UEA-JIC_Norwich,Amsterdam,4,538,509
2011,UEA-JIC_Norwich,Calgary,1,640,509
2011,UEA-JIC_Norwich,Glasgow,1,660,509
2011,UEA-JIC_Norwich,Cambridge,1,638,509
2011,UEA-JIC_Norwich,Imperial_College_London,1,515,509
2011,ULB-Brussels,KULeuven,2,584,551
2011,UNAM-Genomics_Mexico,Cambridge,1,638,535
2011,UNAM-Genomics_Mexico,Edinburgh,1,523,535
2011,UNAM-Genomics_Mexico,Kyoto,1,622,535
2011,UNAM-Genomics_Mexico,Penn,2,548,535
2011,UNICAMP-EMSE_Brazil,MIT,1,511,554
2011,UNICAMP-EMSE_Brazil,Berkeley,1,641,554
2011,UNIPV-Pavia,MIT,5,511,516
2011,UNIPV-Pavia,Amsterdam,3,538,516
2011,UNIPV-Pavia,Duke,1,655,516
2011,UNIPV-Pavia,Cambridge,1,638,516
2011,UNITS_Trieste,Amsterdam,4,538,553
2011,UNITS_Trieste,Edinburgh,2,523,553
2011,UNITS_Trieste,Osaka,1,602,553
2011,UNITS_Trieste,Wageningen_UR,1,546,553
2011,UNITS_Trieste,MIT,4,511,553
2011,UPO-Sevilla,Sevilla,133,514,510
2011,UPO-Sevilla,Amsterdam,3,538,510
2011,UPO-Sevilla,Colombia,1,669,510
2011,UPO-Sevilla,Cambridge,1,638,510
2011,UPO-Sevilla,MIT,2,511,510
2011,UPO-Sevilla,Penn,1,548,510
2011,Uppsala-Sweden,Bilkent_UNAM_Turkey,2,596,592
2011,Uppsala-Sweden,TU-Delft,1,556,592
2011,Uppsala-Sweden,Freiburg,1,608,592
2011,Uppsala-Sweden,METU-Ankara,1,593,592
2011,Uppsala-Sweden,METU-BIN_Ankara,1,536,592
2011,Uppsala-Sweden,TU_Munich,1,568,592
2011,Uppsala-Sweden,Harvard,3,615,592
2011,Uppsala-Sweden,MIT,2,511,592
2011,Uppsala-Sweden,UCSF,1,644,592
2011,Uppsala-Sweden,Colombia,2,669,592
2011,Uppsala-Sweden,Cornell,1,597,592
2011,Uppsala-Sweden,Yale,2,652,592
2011,UQ-Australia,Michigan,2,618,570
2011,UQ-Australia,Arizona_State,1,578,570
2011,UQ-Australia,Brown-Stanford,1,656,570
2011,UQ-Australia,Cambridge,1,638,570
2011,UQ-Australia,Cornell,1,597,570
2011,UQ-Australia,Panama,1,653,570
2011,UQ-Australia,UTP-Panama,1,672,570
2011,UQ-Australia,DTU-Denmark,1,564,570
2011,UQ-Australia,DTU-Denmark-2,1,678,570
2011,UQ-Australia,Harvard,1,615,570
2011,USC,Harvard,1,615,512
2011,USTC-China,TU-Delft,1,556,557
2011,USTC-China,HIT-Harbin,1,609,557
2011,USTC-China,NYMU-Taipei,1,624,557
2011,USTC-China,OUC-China,1,594,557
2011,USTC-China,Peking_R,1,598,557
2011,USTC-China,SJTU-BioX-Shanghai,1,567,557
2011,USTC-China,SYSU-China,1,629,557
2011,USTC-China,Tianjin,1,563,557
2011,USTC-China,Tsinghua,1,533,557
2011,USTC-China,Tsinghua-A,1,574,557
2011,USTC-China,USTC-Software,8,507,557
2011,USTC-China,WHU-China,1,560,557
2011,USTC-China,XMU-China,1,658,557
2011,USTC-China,ZJU-China,1,561,557
2011,USTC-China,Duke,1,655,557
2011,USTC-China,MIT,5,511,557
2011,USTC-China,Berkeley,1,641,557
2011,USTC-China,Harvard,1,615,557
2011,USTC-China,Washington,1,590,557
2011,USTC-China,Yale,1,652,557
2011,USTC-Software,Johns_Hopkins,1,530,507
2011,USTC-Software,USTC-China,2,557,507
2011,USTC-Software,HIT-Harbin,1,609,507
2011,USTC-Software,NYMU-Taipei,1,624,507
2011,USTC-Software,OUC-China,1,594,507
2011,USTC-Software,Peking_R,1,598,507
2011,USTC-Software,SJTU-BioX-Shanghai,1,567,507
2011,USTC-Software,SYSU-China,1,629,507
2011,USTC-Software,Tianjin,2,563,507
2011,USTC-Software,Tsinghua,2,533,507
2011,USTC-Software,Tsinghua-A,1,574,507
2011,USTC-Software,WHU-China,1,560,507
2011,USTC-Software,XMU-China,1,658,507
2011,USTC-Software,ZJU-China,1,561,507
2011,USTC-Software,MIT,2,511,507
2011,UT-Tokyo,Imperial_College_London,1,515,518
2011,Utah_State,Nevada,1,558,654
2011,Utah_State,Washington,1,590,654
2011,Utah_State,Wisconsin-Madison,1,634,654
2011,UTP-Panama,Panama,53,653,672
2011,UTP-Panama,Edinburgh,5,523,672
2011,UTP-Panama,Arizona_State,1,578,672
2011,UTP-Panama,Brown-Stanford,1,656,672
2011,UTP-Panama,Cornell,1,597,672
2011,UTP-Panama,UQ-Australia,1,570,672
2011,UTP-Panama,Utah_State,1,654,672
2011,UTP-Panama,MIT,1,511,672
2011,UT_Dallas,Hong_Kong-CUHK,3,559,569
2011,Valencia,Rutgers,3,588,565
2011,Valencia,Amsterdam,1,538,565
2011,Valencia,MIT,1,511,565
2011,Virginia,VCU,1,674,635
2011,Virginia,Baltimore,1,665,635
2011,Virginia,Virginia_Tech,7,555,635
2011,Virginia,Grenoble,1,545,635
2011,Virginia,Washington,1,590,635
2011,Virginia_Tech,Baltimore,1,665,555
2011,Virginia_Tech,Virginia,7,635,555
2011,Virginia_Tech,Grenoble,1,545,555
2011,Virginia_Tech,Washington,1,590,555
2011,VIT_Vellore,MIT,3,511,513
2011,VIT_Vellore,Penn,1,548,513
2011,Wageningen_UR,Amsterdam,2,538,546
2011,Wageningen_UR,KAIST-Korea,2,623,546
2011,Wageningen_UR,NTNU_Trondheim,2,639,546
2011,Wageningen_UR,UANL_Mty-Mexico,2,566,546
2011,Wageningen_UR,UNITS_Trieste,1,553,546
2011,Wageningen_UR,XMU-China,2,658,546
2011,Wageningen_UR,Groningen,1,607,546
2011,Wageningen_UR,TU-Delft,3,556,546
2011,Warsaw,Brown-Stanford,2,656,528
2011,Warsaw,Panama,1,653,528
2011,Washington,Cambridge,5,638,590
2011,Washington,Berkeley,1,641,590
2011,Washington,LMU-Munich,1,549,590
2011,Washington,TU-Delft,2,556,590
2011,WashU,Washington,3,590,552
2011,Waterloo,Alberta,1,612,576
2011,Waterloo,British_Columbia,1,517,576
2011,Waterloo,Calgary,1,640,576
2011,Waterloo,Cambridge,1,638,576
2011,Waterloo,Kyoto,2,622,576
2011,Waterloo,Washington,2,590,576
2011,West_Point,Penn,1,548,583
2011,West_Point,Virginia,1,635,583
2011,West_Point,Edinburgh,2,523,583
2011,WHU-China,Edinburgh,2,523,560
2011,WHU-China,HUST-China,2,580,560
2011,WHU-China,UANL_Mty-Mexico,2,566,560
2011,WHU-China,UNAM-Genomics_Mexico,2,535,560
2011,WHU-China,XMU-China,1,658,560
2011,WHU-China,Alberta,1,612,560
2011,WHU-China,MIT,6,511,560
2011,WHU-China,Michigan,1,618,560
2011,WHU-China,Tsinghua,1,533,560
2011,Wisconsin-Madison,TU-Delft,1,556,634
2011,Wisconsin-Madison,MIT,3,511,634
2011,Wisconsin-Madison,Berkeley,1,641,634
2011,Wisconsin-Madison,Michigan,1,618,634
2011,WITS-CSIR_SA,Imperial_College_London,5,515,537
2011,WITS-CSIR_SA,Penn,4,548,537
2011,WITS-CSIR_SA,Yale,1,652,537
2011,WITS-CSIR_SA,MIT,21,511,537
2011,WITS-CSIR_SA,Freiburg,2,608,537
2011,WITS-CSIR_SA,Lethbridge,1,542,537
2011,WITS-CSIR_SA,NYMU-Taipei,1,624,537
2011,XMU-China,Tsinghua,2,533,658
2011,XMU-China,USTC-China,2,557,658
2011,XMU-China,WHU-China,2,560,658
2011,Yale,Tokyo_Tech,6,649,652
2011,Yale,Amsterdam,1,538,652
2011,Yale,Brown-Stanford,1,656,652
2011,Yale,Toronto,1,601,652
2011,ZJU-China,Fudan-Shanghai,1,604,561
2011,ZJU-China,Imperial_College_London,1,515,561
2011,ZJU-China,Paris_Bettencourt,1,606,561
2011,ZJU-China,SJTU-BioX-Shanghai,3,567,561
2011,ZJU-China,Tsinghua,1,533,561
2011,ZJU-China,UCSF,2,644,561
2011,ZJU-China,Peking_R,2,598,561
2011,ZJU-China,Edinburgh,5,523,561
2011,ZJU-China,Johns_Hopkins,1,530,561
2011,ZJU-China,Cambridge,2,638,561
2011,ZJU-China,Berkeley,1,641,561
2014,Aachen,Braunschweig,13,1390,1319
2014,Aachen,Freiburg,10,1470,1319
2014,Aachen,Heidelberg,8,1362,1319
2014,Aachen,Hannover,5,1478,1319
2014,Aachen,Bielefeld-CeBiTec,4,1465,1319
2014,Aachen,Glasgow,1,1463,1319
2014,Aachen,Berlin,1,1438,1319
2014,Aachen,Goettingen,1,1430,1319
2014,Aachen,LMU-Munich,1,1351,1319
2014,Aachen,Marburg,1,1329,1319
2014,Aachen,Saarland,1,1469,1319
2014,Aachen,Tuebingen,1,1483,1319
2014,Aachen,TU_Darmstadt,1,1497,1319
2014,Aachen,Calgary,1,1444,1319
2014,Aachen,MIT,10,1391,1319
2014,Aalto-Helsinki,Colombia,2,1455,1443
2014,Aalto-Helsinki,ETH_Zurich,1,1541,1443
2014,Aalto-Helsinki,Groningen,1,1365,1443
2014,Aalto-Helsinki,Paris_Saclay,1,1372,1443
2014,Aalto-Helsinki,Virginia,2,1357,1443
2014,Aalto-Helsinki,MIT,6,1391,1443
2014,Aalto-Helsinki,Freiburg,1,1470,1443
2014,Aalto-Helsinki,Peking,1,1378,1443
2014,Aalto-Helsinki,SJTU-BioX-Shanghai,1,1453,1443
2014,Aalto-Helsinki,Tokyo-NoKoGen,1,1339,1443
2014,Aalto-Helsinki,Uppsala,1,1381,1443
2014,Aalto-Helsinki,York,1,1526,1443
2014,Aalto-Helsinki,BIT,1,1407,1443
2014,Aberdeen_Scotland,Dundee,5,1315,1352
2014,Aberdeen_Scotland,Edinburgh,4,1399,1352
2014,Aberdeen_Scotland,Kent,2,1454,1352
2014,Aberdeen_Scotland,Oxford,1,1446,1352
2014,Aberdeen_Scotland,Sheffield,1,1498,1352
2014,Aberdeen_Scotland,UCL,1,1336,1352
2014,Aberdeen_Scotland,UCLA,1,1384,1352
2014,Aberdeen_Scotland,MIT,1,1391,1352
2014,Acton-BoxboroughRHS,MIT,1,1391,1261
2014,Acton-BoxboroughRHS,Reading,2,1476,1261
2014,AHUT_China,BGU_Israel,1,1458,1341
2014,AHUT_China,BIT,1,1407,1341
2014,AHUT_China,BNU-China,1,1405,1341
2014,AHUT_China,CAU_China,1,1421,1341
2014,AHUT_China,ETH_Zurich,1,1541,1341
2014,AHUT_China,HUST-China,1,1393,1341
2014,AHUT_China,HZAU-China,1,1368,1341
2014,AHUT_China,Jilin_China,1,1432,1341
2014,AHUT_China,LZU-China,1,1523,1341
2014,AHUT_China,Michigan,1,1519,1341
2014,AHUT_China,NJU-QIBEBT,1,1402,1341
2014,AHUT_China,NUDT_CHINA,1,1532,1341
2014,AHUT_China,OUC-China,1,1439,1341
2014,AHUT_China,Peking,2,1378,1341
2014,AHUT_China,SCAU-China,1,1373,1341
2014,AHUT_China,SCUT,1,1462,1341
2014,AHUT_China,WHU-China,1,1334,1341
2014,AHUT_China,WHU-Pharm,1,1561,1341
2014,AHUT_China,Purdue,1,1422,1341
2014,AHUT_China,MIT,2,1391,1341
2014,Aix-Marseille,BGU_Israel,1,1458,1349
2014,Aix-Marseille,Linkoping_Sweden,1,1447,1349
2014,Aix-Marseille,Paris_Bettencourt,1,1403,1349
2014,Aix-Marseille,MIT,5,1391,1349
2014,Arizona_State,Imperial,1,1321,1502
2014,Arizona_State,Cornell,1,1460,1502
2014,Arizona_State,Evry,1,1413,1502
2014,Arizona_State,Korea_U_Seoul,1,1377,1502
2014,Arizona_State,UANL_Mty-Mexico,1,1480,1502
2014,Arizona_State,Edinburgh,1,1399,1502
2014,ArtCenter_MDP,Duke,1,1545,1543
2014,ArtCenter_MDP,MIT,1,1391,1543
2014,ArtCenter_MDP,Wageningen_UR,1,1493,1543
2014,ArtCenter_MDP,York,2,1526,1543
2014,ArtCenter_MDP,LA_Biohackers,1,1452,1543
2014,ArtCenter_MDP,UCL,1,1336,1543
2014,ArtCenter_MDP,UCLA,1,1384,1543
2014,ArtCenter_MDP,UCSC,1,1560,1543
2014,ATOMS-Turkiye,Imperial,2,1321,1456
2014,ATOMS-Turkiye,METU_Turkey,4,1392,1456
2014,ATOMS-Turkiye,Paris_Bettencourt,4,1403,1456
2014,ATOMS-Turkiye,Penn,1,1505,1456
2014,ATOMS-Turkiye,York,1,1526,1456
2014,ATOMS-Turkiye,Cornell,1,1460,1456
2014,ATOMS-Turkiye,Evry,1,1413,1456
2014,ATOMS-Turkiye,Korea_U_Seoul,1,1377,1456
2014,ATOMS-Turkiye,UANL_Mty-Mexico,1,1480,1456
2014,ATOMS-Turkiye,Berlin,1,1438,1456
2014,ATOMS-Turkiye,Heidelberg,1,1362,1456
2014,Auckland_New_Zealand,Imperial,1,1321,1530
2014,AUC_TURKEY,NGSS_TR,1,1290,1291
2014,AUC_TURKEY,MIT,4,1391,1291
2014,AUC_TURKEY,Penn,1,1505,1291
2014,Austin_Texas,Imperial,1,1321,1416
2014,Beijing_HDFLS_High,Lethbridge,1,1419,1283
2014,Beijing_HDFLS_High,Lethbridge_Canada,1,1292,1283
2014,Beijing_HDFLS_High,MIT,3,1391,1283
2014,Berlin,MIT,6,1391,1438
2014,Berlin,Imperial,1,1321,1438
2014,Berlin,Calgary,4,1444,1438
2014,Berlin,Paris_Bettencourt,1,1403,1438
2014,Berlin,ETH_Zurich,2,1541,1438
2014,Berlin,Evry,1,1413,1438
2014,Berlin,Penn,2,1505,1438
2014,Berlin,Reading,2,1476,1438
2014,Berlin,Washington,2,1408,1438
2014,Berlin,Aachen,1,1319,1438
2014,Berlin,Bielefeld-CeBiTec,1,1465,1438
2014,Berlin,Braunschweig,1,1390,1438
2014,Berlin,Freiburg,1,1470,1438
2014,Berlin,Goettingen,1,1430,1438
2014,Berlin,Hannover,1,1478,1438
2014,Berlin,Heidelberg,1,1362,1438
2014,Berlin,LMU-Munich,1,1351,1438
2014,Berlin,Marburg,1,1329,1438
2014,Berlin,Saarland,1,1469,1438
2014,Berlin,Tuebingen,1,1483,1438
2014,Berlin,TU_Darmstadt,1,1497,1438
2014,Berlin,Virginia,2,1357,1438
2014,BGU_Israel,Imperial,1,1321,1458
2014,BGU_Israel,MIT,1,1391,1458
2014,BGU_Israel,Reading,1,1476,1458
2014,BGU_Israel,Cornell,1,1460,1458
2014,BGU_Israel,Evry,1,1413,1458
2014,BGU_Israel,Korea_U_Seoul,1,1377,1458
2014,BGU_Israel,UANL_Mty-Mexico,1,1480,1458
2014,BGU_Israel,Technion-Israel,1,1343,1458
2014,BGU_Israel,UT-Dallas,1,1487,1458
2014,Bielefeld-CeBiTec,Imperial,1,1321,1465
2014,Bielefeld-CeBiTec,Hannover,5,1478,1465
2014,Bielefeld-CeBiTec,Washington,1,1408,1465
2014,Bielefeld-CeBiTec,LMU-Munich,2,1351,1465
2014,Bielefeld-CeBiTec,Aachen,3,1319,1465
2014,Bielefeld-CeBiTec,UCL,1,1336,1465
2014,Bielefeld-CeBiTec,Berlin,3,1438,1465
2014,Bielefeld-CeBiTec,Braunschweig,1,1390,1465
2014,Bielefeld-CeBiTec,Freiburg,1,1470,1465
2014,Bielefeld-CeBiTec,Goettingen,1,1430,1465
2014,Bielefeld-CeBiTec,Heidelberg,3,1362,1465
2014,Bielefeld-CeBiTec,Marburg,1,1329,1465
2014,Bielefeld-CeBiTec,Saarland,1,1469,1465
2014,Bielefeld-CeBiTec,Tuebingen,1,1483,1465
2014,Bielefeld-CeBiTec,TU_Darmstadt,1,1497,1465
2014,Bielefeld-CeBiTec,NCTU_Formosa,4,1415,1465
2014,Bielefeld-CeBiTec,York,2,1526,1465
2014,BIOSINT_Mexico,Imperial,1,1321,1471
