TeamID,Team,Region,Country,Track,Division,Size,Status,Year,Section,Medal,Finalist,Winner
339,Calgary,North America,Canada,Foundational Advance,Collegiate,11,Accepted,2010,IGEM,gold,0,0
459,Calgary,North America,,,Collegiate,5,Accepted,2006,IGEM,blocked,0,0
902,Calgary,North America,Canada,Environment,Collegiate,33,Accepted,2012,IGEM,gold,1,0
640,Calgary,North America,Canada,Environment,Collegiate,17,Accepted,2011,IGEM,gold,0,0
1189,Calgary,North America,Canada,Food & Energy,Collegiate,22,Accepted,2013,Undergrad,gold,1,0
1444,Calgary,North America,Canada,Health & Medicine,Collegiate,24,Accepted,2014,Overgrad,gold,0,0
2260,Calgary,North America,Canada,Manufacturing,Collegiate,30,Accepted,2017,Undergrad,gold,0,0
2605,Calgary,North America,Canada,Foundational Advance,Collegiate,14,Accepted,2018,Undergrad,gold,0,0
1236,Calgary_Entrepreneurial,North America,Canada,Entrepreneurship,Collegiate,9,Accepted,2013,Overgrad,blocked,0,0
107,Calgary_Ethics,North America,Canada,,Collegiate,4,Accepted,2008,IGEM,bronze,0,0
148,Calgary_Software,North America,Canada,,Collegiate,8,Accepted,2008,IGEM,silver,0,0
131,Calgary_Wetware,North America,Canada,,Collegiate,5,Accepted,2008,IGEM,silver,0,0
59,Caltech,North America,United States,Foundational Research,Collegiate,10,Accepted,2007,IGEM,gold,0,0
137,Caltech,North America,United States,,Collegiate,8,Accepted,2008,IGEM,gold,1,1
338,Caltech,North America,United States,Manufacturing,Collegiate,10,Accepted,2010,IGEM,gold,0,0
436,Caltech,North America,,,Collegiate,1,Accepted,2006,IGEM,blocked,0,0
476,Caltech,North America,,,Collegiate,4,Accepted,2005,IGEM,blocked,0,0
490,Caltech,North America,,,Collegiate,11,Accepted,2004,IGEM,blocked,0,0
620,Caltech,North America,United States,Environment,Collegiate,9,Accepted,2011,IGEM,gold,0,0
773,Caltech,North America,United States,Food & Energy,Collegiate,15,Accepted,2012,IGEM,bronze,0,0
1369,Caltech,North America,United States,Foundational Advance,Collegiate,10,Accepted,2014,Undergrad,bronze,0,0
46,Cambridge,Europe,Uk,Foundational Research,Collegiate,15,Accepted,2007,IGEM,gold,0,0
90,Cambridge,Europe,United Kingdom,,Collegiate,19,Accepted,2008,IGEM,bronze,0,0
274,Cambridge,Europe,United Kingdom,Environment,Collegiate,12,Accepted,2009,IGEM,gold,1,1
325,Cambridge,Europe,United Kingdom,New Application,Collegiate,17,Accepted,2010,IGEM,gold,1,0
440,Cambridge,Europe,,,Collegiate,8,Accepted,2006,IGEM,blocked,0,0
477,Cambridge,Europe,,,Collegiate,8,Accepted,2005,IGEM,blocked,0,0
638,Cambridge,Europe,United Kingdom,Foundational Advance,Collegiate,20,Accepted,2011,IGEM,gold,0,0
911,Cambridge,Europe,United Kingdom,Foundational Advance,Collegiate,10,Accepted,2012,IGEM,gold,1,0
1484,Cambridge-JIC,Europe,United Kingdom,New Application,Collegiate,14,Accepted,2014,Undergrad,gold,0,0
1703,Cambridge-JIC,Europe,United Kingdom,Hardware,Collegiate,16,Accepted,2015,Undergrad,gold,0,0
2148,Cambridge-JIC,Europe,United Kingdom,Foundational Advance,Collegiate,12,Accepted,2016,Overgrad,gold,0,0
1248,CAPS_Kansas,North America,United States,Food & Energy(P),High_school,15,Accepted,2014,IGEM,blocked,0,0
2186,CAPS_Kansas,North America,United States,High School,High_school,13,Accepted,2016,High_school,none,0,0
2465,CAPS_Kansas,North America,United States,High School,High_school,3,Accepted,2017,High_school,none,0,0
2060,Cardiff_Wales,Europe,United Kingdom,Diagnostics,Collegiate,11,Accepted,2016,Undergrad,silver,0,0
2404,Cardiff_Wales,Europe,United Kingdom,Therapeutics,Collegiate,12,Accepted,2017,Undergrad,none,0,0
2810,Cardiff_Wales,Europe,United Kingdom,Environment,Collegiate,11,Accepted,2018,Undergrad,gold,0,0
921,Carnegie_Mellon,North America,United States,Foundational Advance,Collegiate,10,Accepted,2012,IGEM,gold,1,0
1184,Carnegie_Mellon,North America,United States,Health & Medicine,Collegiate,9,Accepted,2013,Undergrad,silver,0,0
1491,Carnegie_Mellon,North America,United States,Environment,Collegiate,11,Accepted,2014,Undergrad,gold,0,0
1732,Carnegie_Mellon,North America,United States,Measurement,Collegiate,12,Accepted,2015,Undergrad,gold,0,0
1097,CAU_China,Asia,China,Food & Energy,Collegiate,22,Accepted,2013,Undergrad,bronze,0,0
1421,CAU_China,Asia,China,New Application,Collegiate,21,Accepted,2014,Undergrad,silver,0,0
1657,CAU_China,Asia,China,Foundational Advance,Collegiate,31,Accepted,2015,Undergrad,silver,0,0
236,CBNU-Korea,Asia,"Korea, Republic Of",Software Tools,Collegiate,14,Accepted,2009,IGEM,bronze,0,0
307,CBNU-Korea,Asia,"Korea, Republic Of",Foundational Advance,Collegiate,11,Accepted,2010,IGEM,bronze,0,0
605,CBNU-Korea,Asia,"Korea, Republic Of",Software Tools,Collegiate,9,Accepted,2011,IGEM,none,0,0
860,CBNU-Korea,Asia,"Korea, Republic Of",Software Tools,Collegiate,17,Accepted,2012,IGEM,silver,0,0
2566,CCA-San_Diego,North America,United States,High School,High_school,7,Accepted,2018,High_school,bronze,0,0
1762,CCA_SanDiego,North America,United States,High School,High_school,12,Accepted,2015,High_school,none,0,0
2103,CCA_SanDiego,North America,United States,High School,High_school,16,Accepted,2016,High_school,none,0,0
2491,CCA_San_Diego,North America,United States,High School,High_school,25,Accepted,2017,High_school,none,0,0
2292,CCU_Taiwan,Asia,Taiwan,New Application,Collegiate,27,Accepted,2017,Undergrad,silver,0,0
2809,CCU_Taiwan,Asia,Taiwan,New Application,Collegiate,33,Accepted,2018,Undergrad,gold,0,0
826,CD-SCU-CHINA,Asia,China,Environment,Collegiate,5,Accepted,2012,IGEM,none,0,0
2726,CDHSU-CHINA,Asia,China,High School,High_school,10,Accepted,2018,High_school,bronze,0,0
1821,Central_Calgary,North America,Canada,High School,High_school,14,Accepted,2015,High_school,bronze,0,0
1728,CGU_Taiwan,Asia,Taiwan,Health & Medicine,Collegiate,20,Accepted,2015,Overgrad,silver,0,0
1955,CGU_Taiwan,Asia,Taiwan,Therapeutics,Collegiate,15,Accepted,2016,Undergrad,silver,0,0
2376,CGU_Taiwan,Asia,Taiwan,Environment,Collegiate,18,Accepted,2017,Undergrad,bronze,0,0
753,Chalmers-Gothenburg,Europe,Sweden,New Application,Collegiate,9,Accepted,2012,IGEM,bronze,0,0
1603,Chalmers-Gothenburg,Europe,Sweden,New Application,Collegiate,17,Accepted,2015,Overgrad,silver,0,0
2329,Chalmers-Gothenburg,Europe,Sweden,Diagnostics,Collegiate,15,Accepted,2017,Overgrad,silver,0,0
2625,Chalmers-Gothenburg,Europe,Sweden,Therapeutics,Collegiate,12,Accepted,2018,Overgrad,gold,0,0
2030,Chalmers_Gothenburg,Europe,Sweden,Environment,Collegiate,17,Accepted,2016,Overgrad,gold,0,0
1282,Charlottesville_RS,North America,United States,Environment(P),High_school,10,Accepted,2014,IGEM,blocked,0,0
29,Chiba,Asia,Japn,Foundational Research,Collegiate,14,Accepted,2007,IGEM,bronze,0,0
84,Chiba,Asia,Japan,,Collegiate,13,Accepted,2008,IGEM,silver,0,0
247,Chiba,Asia,Japan,Manufacturing,Collegiate,10,Accepted,2009,IGEM,gold,0,0
396,Chiba,Asia,Japan,New Application,Collegiate,9,Accepted,2010,IGEM,gold,0,0
442,Chiba,Asia,,,Collegiate,21,Accepted,2006,IGEM,blocked,0,0
1057,Chiba,Asia,Japan,New Application,Collegiate,13,Accepted,2013,Undergrad,silver,0,0
1779,CHINA_CD_UESTC,Asia,China,Energy,Collegiate,15,Accepted,2015,Undergrad,gold,0,0
1634,China_Tongji,Asia,China,New Application,Collegiate,13,Accepted,2015,Undergrad,gold,0,0
695,CIDEB-UANL_Mexico,Latin America,Mexico,,High_school,27,Accepted,2012,IGEM,blocked,1,0
987,CIDEB-UANL_Mexico,Latin America,United States,Environment(P),High_school,27,Accepted,2013,IGEM,blocked,0,0
1255,CIDEB-UANL_Mexico,Latin America,Mexico,Environment(P),High_school,26,Accepted,2014,IGEM,blocked,0,0
2172,CIEI-BJ,Asia,China,High School,High_school,17,Accepted,2016,High_school,silver,0,0
2281,CIEI-BJ,Asia,China,High School,High_school,17,Accepted,2017,High_school,none,0,0
2631,CIEI-BJ,Asia,China,High School,High_school,21,Accepted,2018,High_school,silver,0,0
2322,CIEI-China,Asia,China,High School,High_school,17,Accepted,2017,High_school,none,0,0
872,Ciencias-UNAM,Latin America,Mexico,Environment,Collegiate,11,Accepted,2012,IGEM,none,0,0
1230,Ciencias-UNAM,Latin America,Mexico,Health & Medicine,Collegiate,11,Accepted,2013,Undergrad,silver,0,0
776,CINVESTAV-IPN-UNAM_MX,Latin America,Mexico,Foundational Advance,Collegiate,15,Accepted,2012,IGEM,gold,1,0
226,CityColSanFrancisco,North America,United States,Food/Energy,Collegiate,15,Accepted,2009,IGEM,none,0,0
1472,CityU_HK,Asia,Hong Kong,Health & Medicine,Collegiate,19,Accepted,2014,Undergrad,gold,0,0
1695,CityU_HK,Asia,Hong Kong,Health & Medicine,Collegiate,21,Accepted,2015,Undergrad,gold,0,0
2892,Claremont,North America,United States,Environment,Collegiate,6,Accepted,2018,Undergrad,none,0,0
803,Clemson,North America,United States,Environment,Collegiate,13,Accepted,2012,IGEM,none,0,0
1090,Clemson,North America,United States,Environment,Collegiate,13,Accepted,2013,Overgrad,silver,0,0
2078,CLSB-UK,Europe,United Kingdom,High School,High_school,12,Accepted,2016,High_school,silver,0,0
2206,CLSB-UK,Europe,United Kingdom,High School,High_school,18,Accepted,2017,High_school,gold,0,0
2467,CMUQ,Asia,Qatar,Environment,Collegiate,11,Accepted,2017,Undergrad,bronze,0,0
2872,CMUQ,Asia,Qatar,Diagnostics,Collegiate,14,Accepted,2018,Undergrad,none,0,0
1298,CoBRA,North America,Canada,Environment(P),High_school,15,Accepted,2014,IGEM,blocked,0,0
443,ColdSpringHarbor,North America,,,Collegiate,0,Accepted,2006,IGEM,blocked,0,0
2156,ColegioFDR_Peru,Latin America,Peru,High School,High_school,21,Accepted,2016,High_school,none,0,0
2498,ColegioFDR_Peru,Latin America,Peru,High School,High_school,22,Accepted,2017,High_school,none,0,0
2758,ColegioFDR_Peru,Latin America,Peru,High School,High_school,18,Accepted,2018,High_school,none,0,0
1664,Colegio_EmelinaU,Latin America,Chile,High School,High_school,4,Accepted,2015,High_school,bronze,0,0
2271,Cologne-Duesseldorf,Europe,Germany,Foundational Advance,Collegiate,29,Accepted,2017,Overgrad,bronze,0,0
159,Colombia,Latin America,Colombia,,Collegiate,16,Accepted,2008,IGEM,none,0,0
669,Colombia,Latin America,Colombia,Environment,Collegiate,23,Accepted,2011,IGEM,bronze,0,0
831,Colombia,Latin America,Colombia,Environment,Collegiate,24,Accepted,2012,IGEM,gold,1,1
1455,Colombia,Latin America,Colombia,Food & Nutrition,Collegiate,15,Accepted,2014,Undergrad,gold,0,0
65,Colombia_Israel,Latin America,Colombia,Environment,Collegiate,27,Accepted,2007,IGEM,bronze,0,0
1144,Colombia_Uniandes,Latin America,Colombia,Environment,Collegiate,19,Accepted,2013,Overgrad,silver,0,0
918,Colorado_State,North America,United States,Food & Energy,Collegiate,7,Accepted,2012,IGEM,none,0,0
643,Columbia-Cooper,North America,United States,Manufacturing,Collegiate,20,Accepted,2011,IGEM,gold,0,0
952,Columbia-Cooper-NYC,North America,United States,Manufacturing,Collegiate,18,Accepted,2012,IGEM,bronze,0,0
2412,ColumbiaNYC,North America,United States,Therapeutics,Collegiate,10,Accepted,2017,Undergrad,silver,0,0
2846,ColumbiaNYC,North America,United States,Diagnostics,Collegiate,12,Accepted,2018,Undergrad,none,0,0
2062,ColumbiaU_NYC,North America,United States,Environment,Collegiate,14,Accepted,2016,Undergrad,gold,0,0
1848,Columbia_NYC,North America,United States,Food & Nutrition,Collegiate,6,Accepted,2015,Undergrad,silver,0,0
1165,Concordia,North America,Canada,Information Processing,Collegiate,14,Accepted,2013,Undergrad,bronze,0,0
1547,Concordia,North America,Canada,Foundational Advance,Collegiate,23,Accepted,2014,Overgrad,silver,0,0
1830,Concordia,North America,Canada,Foundational Advance,Collegiate,15,Accepted,2015,Overgrad,bronze,0,0
2045,Concordia,North America,Canada,New Application,Collegiate,16,Accepted,2016,Overgrad,silver,0,0
998,Consort_Alberta,North America,Canada,Environment(P),High_school,11,Accepted,2013,IGEM,blocked,0,0
1267,Consort_Alberta,North America,Canada,Environment(P),High_school,9,Accepted,2014,IGEM,blocked,0,0
1834,Consort_Alberta,North America,Canada,High School,High_school,7,Accepted,2015,High_school,gold,0,0
1354,Cooper_Union,North America,United States,Foundational Advance,Collegiate,16,Accepted,2014,Undergrad,gold,0,0
1746,Cooper_Union,North America,United States,Hardware,Collegiate,13,Accepted,2015,Undergrad,gold,0,0
770,Copenhagen,Europe,Denmark,Environment,Collegiate,16,Accepted,2012,IGEM,bronze,0,0
527,Copenhagen,Europe,Denmark,Manufacturing,Collegiate,10,Accepted,2011,IGEM,bronze,0,0
1698,Cork_Ireland,Europe,Ireland,Health & Medicine,Collegiate,11,Accepted,2015,Undergrad,gold,0,0
285,Cornell,North America,United States,Environment,Collegiate,9,Accepted,2009,IGEM,bronze,0,0
399,Cornell,North America,United States,Health & Medicine,Collegiate,18,Accepted,2010,IGEM,bronze,0,0
597,Cornell,North America,United States,Manufacturing,Collegiate,17,Accepted,2011,IGEM,gold,0,0
957,Cornell,North America,United States,Environment,Collegiate,21,Accepted,2012,IGEM,gold,1,0
1021,Cornell,North America,United States,Manufacturing,Collegiate,31,Accepted,2013,Overgrad,gold,0,0
1460,Cornell,North America,United States,Environment,Collegiate,33,Accepted,2014,Undergrad,gold,0,0
1595,Cornell,North America,United States,Environment,Collegiate,27,Accepted,2015,Undergrad,gold,0,0
2296,Cornell,North America,United States,Food & Nutrition,Collegiate,33,Accepted,2017,Undergrad,gold,0,0
2561,Cornell,North America,United States,Foundational Advance,Collegiate,31,Accepted,2018,Undergrad,bronze,0,0
1931,Cornell_NY,North America,United States,Food & Nutrition,Collegiate,24,Accepted,2016,Undergrad,silver,0,0
836,Costa_Rica-TEC-UNA,Latin America,Costa Rica,Food & Energy,Collegiate,18,Accepted,2012,IGEM,none,0,0
1142,Costa_Rica_Cibus,Latin America,Costa Rica,Environment,Collegiate,9,Accepted,2013,Overgrad,none,0,0
2880,CO_Mines,North America,United States,Environment,Collegiate,15,Accepted,2018,Undergrad,bronze,0,0
88,CPU-NanJing,Asia,China,,Collegiate,9,Accepted,2008,IGEM,bronze,0,0
2506,CPU_CHINA,Asia,China,Therapeutics,Collegiate,14,Accepted,2017,Undergrad,gold,0,0
2624,CPU_CHINA,Asia,China,New Application,Collegiate,19,Accepted,2018,Undergrad,gold,0,0
47,CSHL,North America,Usa,Foundational Research,Collegiate,6,Accepted,2007,IGEM,bronze,0,0
1297,CSIA-SouthKorea,Asia,"Korea, Republic Of",Environment(P),High_school,8,Accepted,2014,IGEM,blocked,0,0
710,CSIA_SouthKorea,Asia,"Korea, Republic Of",,High_school,6,Accepted,2012,IGEM,blocked,0,0
992,CSIA_SouthKorea,Asia,"Korea, Republic Of",,High_school,7,Accepted,2013,IGEM,blocked,0,0
2382,CSMU_NCHU_Taiwan,Asia,Taiwan,Food & Nutrition,Collegiate,18,Accepted,2017,Undergrad,gold,0,0
2580,CSU_CHINA,Asia,China,Therapeutics,Collegiate,18,Accepted,2018,Undergrad,silver,0,0
1229,CSU_Fort_Collins,North America,United States,Food & Energy,Collegiate,8,Accepted,2013,Overgrad,none,0,0
1495,CSU_Fort_Collins,North America,United States,Manufacturing,Collegiate,11,Accepted,2014,Undergrad,none,0,0
1702,CSU_Fort_Collins,North America,United States,Manufacturing,Collegiate,16,Accepted,2015,Undergrad,silver,0,0
1945,CSU_Fort_Collins,North America,United States,New Application,Collegiate,13,Accepted,2016,Undergrad,bronze,0,0
2204,CSU_Fort_Collins,North America,United States,Energy,Collegiate,8,Accepted,2017,Overgrad,none,0,0
2727,CSU_Fort_Collins,North America,United States,Therapeutics,Collegiate,15,Accepted,2018,Overgrad,bronze,0,0
1251,CSWProteens,North America,United States,New Application(P),High_school,12,Accepted,2014,IGEM,blocked,0,0
858,CU-Boulder,North America,United States,Foundational Advance,Collegiate,8,Accepted,2012,IGEM,none,0,0
1188,CU-Boulder,North America,United States,New Application,Collegiate,15,Accepted,2013,Overgrad,gold,0,0
1445,CU-Boulder,North America,United States,Health & Medicine,Collegiate,22,Accepted,2014,Overgrad,silver,0,0
2129,CU-Boulder,North America,United States,Manufacturing,Collegiate,10,Accepted,2016,Overgrad,silver,0,0
2249,CU-Boulder,North America,United States,Therapeutics,Collegiate,13,Accepted,2017,Overgrad,silver,0,0
2674,CU-Boulder,North America,United States,Therapeutics,Collegiate,8,Accepted,2018,Undergrad,bronze,0,0
2648,CUNY_Kingsborough,North America,United States,Open,Collegiate,16,Accepted,2018,Overgrad,none,0,0
1718,CU_Boulder,North America,United States,Environment,Collegiate,18,Accepted,2015,Overgrad,silver,0,0
1690,Czech_Republic,Europe,Czech Republic,Health & Medicine,Collegiate,15,Accepted,2015,Undergrad,gold,1,0
2331,Dalhousie,North America,Canada,Environment,Collegiate,23,Accepted,2017,Overgrad,bronze,0,0
1872,Dalhousie_Halifax_NS,North America,Canada,Manufacturing,Collegiate,11,Accepted,2015,Overgrad,none,0,0
2160,Dalhousie_Halifax_NS,North America,Canada,Environment,Collegiate,12,Accepted,2016,Undergrad,bronze,0,0
2803,Dalhousie_Halifax_NS,North America,Canada,Environment,Collegiate,21,Accepted,2018,Undergrad,silver,0,0
685,Dalton_School_NY,North America,United States,,High_school,6,Accepted,2012,IGEM,blocked,0,0
2184,Danci-K8,Europe,Israel,High School,High_school,15,Accepted,2016,High_school,gold,0,0
1790,Danzi_Kesh_8,Asia,Israel,High School,High_school,26,Accepted,2015,High_school,silver,0,0
2435,Dartmouth,North America,United States,Energy,Collegiate,8,Accepted,2017,Undergrad,none,0,0
444,Davidson,North America,,,Collegiate,8,Accepted,2006,IGEM,blocked,0,0
478,Davidson,North America,,,Collegiate,4,Accepted,2005,IGEM,blocked,0,0
315,Davidson-MissouriW,North America,United States,Foundational Advance,Collegiate,22,Accepted,2010,IGEM,gold,0,0
91,Davidson-Missouri_Western,North America,United States,,Collegiate,19,Accepted,2008,IGEM,gold,0,0
15,Davidson_Missouri_W,North America,Usa,Information Processing,Collegiate,19,Accepted,2007,IGEM,gold,0,0
364,Debrecen-Hungary,Europe,Hungary,Food & Energy,Collegiate,20,Accepted,2010,IGEM,gold,0,0
626,Debrecen_Hungary,Europe,Hungary,Food & Energy,Collegiate,13,Accepted,2011,IGEM,gold,0,0
975,Deerfield_MA,North America,United States,,High_school,10,Accepted,2013,IGEM,blocked,0,0
2441,DEIAGRA,Asia,India,Environment,Collegiate,13,Accepted,2017,Overgrad,bronze,0,0
2444,Delaware,North America,United States,Therapeutics,Collegiate,17,Accepted,2017,Undergrad,none,0,0
2111,Denver_Biolabs,North America,United States,Hardware,Community_lab,15,Accepted,2016,Overgrad,bronze,0,0
2752,DLUT_China,Asia,China,Therapeutics,Collegiate,21,Accepted,2018,Undergrad,none,0,0
2772,DLUT_China_B,Asia,China,New Application,Collegiate,20,Accepted,2018,Undergrad,silver,0,0
2630,DNHS_SanDiego,North America,United States,High School,High_school,8,Accepted,2018,High_school,bronze,0,0
374,DTU-Denmark,Europe,Denmark,Foundational Advance,Collegiate,13,Accepted,2010,IGEM,gold,0,0
564,DTU-Denmark,Europe,Denmark,Foundational Advance,Collegiate,10,Accepted,2011,IGEM,gold,0,0
1067,DTU-Denmark,Europe,Denmark,Environment,Collegiate,16,Accepted,2013,Overgrad,gold,0,0
1330,DTU-Denmark,Europe,Denmark,Measurement,Collegiate,19,Accepted,2014,Overgrad,gold,0,0
1716,DTU-Denmark,Europe,Denmark,Health & Medicine,Collegiate,16,Accepted,2015,Overgrad,gold,0,0
2117,DTU-Denmark,Europe,Denmark,Manufacturing,Collegiate,24,Accepted,2016,Overgrad,gold,0,0
2355,DTU-Denmark,Europe,Denmark,Diagnostics,Collegiate,15,Accepted,2017,Overgrad,silver,0,0
2799,DTU-Denmark,Europe,Denmark,Manufacturing,Collegiate,19,Accepted,2018,Overgrad,bronze,0,0
678,DTU-Denmark-2,Europe,Denmark,Foundational Advance,Collegiate,8,Accepted,2011,IGEM,gold,0,0
194,DTU_Denmark,Europe,Denmark,Manufacturing,Collegiate,10,Accepted,2009,IGEM,gold,0,0
1936,Duesseldorf,Europe,Germany,Therapeutics,Collegiate,23,Accepted,2016,Undergrad,gold,0,0
2587,Duesseldorf,Europe,Germany,Foundational Advance,Collegiate,20,Accepted,2018,Overgrad,gold,0,0
58,Duke,North America,Usa,Foundational Research,Collegiate,9,Accepted,2007,IGEM,bronze,0,0
158,Duke,North America,United States,,Collegiate,9,Accepted,2008,IGEM,none,0,0
282,Duke,North America,United States,Manufacturing,Collegiate,10,Accepted,2009,IGEM,silver,0,0
429,Duke,North America,United States,Foundational Advance,Collegiate,7,Accepted,2010,IGEM,bronze,0,0
433,Duke,North America,,,Collegiate,14,Accepted,2006,IGEM,blocked,0,0
655,Duke,North America,United States,New Application,Collegiate,11,Accepted,2011,IGEM,bronze,0,0
